part_sku,location_id,date,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,reorder_quantity,last_replenishment_date,days_since_replenishment
SKU_ELC_002,LOC_001,14-02-2022,143,7,136,24,117,10-02-2022,4
SKU_ELC_002,LOC_002,14-02-2022,134,18,116,24,266,29-01-2022,16
SKU_ELC_002,LOC_003,14-02-2022,121,8,113,24,280,03-02-2022,11
SKU_ELC_002,LOC_004,14-02-2022,141,18,123,24,106,12-02-2022,2
SKU_ELC_002,LOC_005,14-02-2022,160,18,142,24,186,08-02-2022,6
SKU_CLG_001,LOC_001,14-02-2022,89,13,76,20,241,02-02-2022,12
SKU_CLG_001,LOC_002,14-02-2022,137,8,129,20,221,08-02-2022,6
SKU_CLG_001,LOC_003,14-02-2022,119,8,111,20,162,22-01-2022,23
SKU_CLG_001,LOC_004,14-02-2022,172,10,162,20,246,19-01-2022,26
SKU_CLG_001,LOC_005,14-02-2022,166,11,155,20,139,18-01-2022,27
SKU_WPR_001,LOC_001,14-02-2022,158,12,146,16,204,16-01-2022,29
SKU_WPR_001,LOC_002,14-02-2022,93,10,83,16,123,25-01-2022,20
SKU_WPR_001,LOC_003,14-02-2022,152,21,131,16,108,18-01-2022,27
SKU_WPR_001,LOC_004,14-02-2022,188,20,168,16,199,20-01-2022,25
SKU_WPR_001,LOC_005,14-02-2022,199,25,174,16,202,07-02-2022,7
SKU_CLT_001,LOC_001,14-02-2022,143,18,125,3,122,13-02-2022,1
SKU_CLT_001,LOC_002,14-02-2022,92,8,84,3,96,15-01-2022,30
SKU_CLT_001,LOC_003,14-02-2022,146,12,134,3,125,19-01-2022,26
SKU_CLT_001,LOC_004,14-02-2022,139,11,128,3,87,15-01-2022,30
SKU_CLT_001,LOC_005,14-02-2022,118,11,107,3,98,26-01-2022,19
SKU_BRK_001,LOC_001,21-02-2022,145,10,135,26,129,14-02-2022,7
SKU_BRK_001,LOC_002,21-02-2022,103,12,91,26,137,13-02-2022,8
SKU_BRK_001,LOC_003,21-02-2022,142,18,124,26,213,12-02-2022,9
SKU_BRK_001,LOC_004,21-02-2022,124,14,110,26,183,20-02-2022,1
SKU_BRK_001,LOC_005,21-02-2022,209,17,192,26,200,24-01-2022,28
SKU_BRK_002,LOC_001,21-02-2022,123,7,116,7,142,23-01-2022,29
SKU_BRK_002,LOC_002,21-02-2022,142,18,124,7,110,26-01-2022,26
SKU_BRK_002,LOC_003,21-02-2022,104,8,96,7,110,09-02-2022,12
SKU_BRK_002,LOC_004,21-02-2022,139,9,130,7,140,06-02-2022,15
SKU_BRK_002,LOC_005,21-02-2022,105,14,91,7,62,10-02-2022,11
SKU_ENG_001,LOC_001,21-02-2022,38,4,34,39,295,26-01-2022,26
SKU_ENG_001,LOC_002,21-02-2022,142,16,126,39,265,03-02-2022,18
SKU_ENG_001,LOC_003,21-02-2022,95,12,83,39,177,24-01-2022,28
SKU_ENG_001,LOC_004,21-02-2022,144,18,126,39,187,05-02-2022,16
SKU_ENG_001,LOC_005,21-02-2022,162,18,144,39,214,04-02-2022,17
SKU_ENG_002,LOC_001,21-02-2022,85,4,81,26,298,29-01-2022,23
SKU_ENG_002,LOC_002,21-02-2022,149,8,141,26,272,14-02-2022,7
SKU_ENG_002,LOC_003,21-02-2022,160,20,140,26,247,17-02-2022,4
SKU_ENG_002,LOC_004,21-02-2022,163,23,140,26,225,23-01-2022,29
SKU_ENG_002,LOC_005,21-02-2022,191,20,171,26,194,06-02-2022,15
SKU_SUS_001,LOC_001,21-02-2022,114,7,107,5,127,25-01-2022,27
SKU_SUS_001,LOC_002,21-02-2022,133,8,125,5,115,07-02-2022,14
SKU_SUS_001,LOC_003,21-02-2022,111,6,105,5,81,01-02-2022,20
SKU_SUS_001,LOC_004,21-02-2022,83,12,71,5,71,09-02-2022,12
SKU_SUS_001,LOC_005,21-02-2022,144,17,127,5,87,29-01-2022,23
SKU_ELC_001,LOC_001,21-02-2022,127,9,118,25,267,20-02-2022,1
SKU_ELC_001,LOC_002,21-02-2022,90,7,83,25,287,16-02-2022,5
SKU_ELC_001,LOC_003,21-02-2022,166,18,148,25,121,24-01-2022,28
SKU_ELC_001,LOC_004,21-02-2022,110,12,98,25,164,17-02-2022,4
SKU_ELC_001,LOC_005,21-02-2022,170,14,156,25,262,31-01-2022,21
SKU_ELC_002,LOC_001,21-02-2022,130,7,123,24,208,31-01-2022,21
SKU_ELC_002,LOC_002,21-02-2022,117,14,103,24,285,11-02-2022,10
SKU_ELC_002,LOC_003,21-02-2022,109,11,98,24,130,25-01-2022,27
SKU_ELC_002,LOC_004,21-02-2022,158,10,148,24,239,27-01-2022,25
SKU_ELC_002,LOC_005,21-02-2022,159,16,143,24,100,29-01-2022,23
SKU_CLG_001,LOC_001,21-02-2022,98,9,89,20,109,28-01-2022,24
SKU_CLG_001,LOC_002,21-02-2022,113,14,99,20,178,04-02-2022,17
SKU_CLG_001,LOC_003,21-02-2022,128,18,110,20,116,18-02-2022,3
SKU_CLG_001,LOC_004,21-02-2022,189,17,172,20,117,13-02-2022,8
SKU_CLG_001,LOC_005,21-02-2022,181,23,158,20,179,03-02-2022,18
SKU_WPR_001,LOC_001,21-02-2022,149,15,134,16,209,02-02-2022,19
SKU_WPR_001,LOC_002,21-02-2022,119,11,108,16,222,15-02-2022,6
SKU_WPR_001,LOC_003,21-02-2022,160,14,146,16,163,01-02-2022,20
SKU_WPR_001,LOC_004,21-02-2022,196,21,175,16,154,26-01-2022,26
SKU_WPR_001,LOC_005,21-02-2022,192,18,174,16,274,07-02-2022,14
SKU_CLT_001,LOC_001,21-02-2022,130,8,122,3,68,30-01-2022,22
SKU_CLT_001,LOC_002,21-02-2022,119,13,106,3,147,23-01-2022,29
SKU_CLT_001,LOC_003,21-02-2022,134,13,121,3,115,02-02-2022,19
SKU_CLT_001,LOC_004,21-02-2022,132,9,123,3,74,04-02-2022,17
SKU_CLT_001,LOC_005,21-02-2022,86,6,80,3,66,20-02-2022,1
SKU_BRK_001,LOC_001,28-02-2022,122,11,111,26,190,19-02-2022,9
SKU_BRK_001,LOC_002,28-02-2022,96,7,89,26,161,06-02-2022,22
SKU_BRK_001,LOC_003,28-02-2022,160,22,138,26,198,11-02-2022,17
SKU_BRK_001,LOC_004,28-02-2022,130,18,112,26,119,29-01-2022,30
SKU_BRK_001,LOC_005,28-02-2022,178,12,166,26,134,29-01-2022,30
SKU_BRK_002,LOC_001,28-02-2022,102,7,95,7,74,14-02-2022,14
SKU_BRK_002,LOC_002,28-02-2022,118,9,109,7,54,20-02-2022,8
SKU_BRK_002,LOC_003,28-02-2022,104,9,95,7,130,14-02-2022,14
SKU_BRK_002,LOC_004,28-02-2022,93,9,84,7,137,09-02-2022,19
SKU_BRK_002,LOC_005,28-02-2022,134,18,116,7,87,19-02-2022,9
SKU_ENG_001,LOC_001,28-02-2022,283,19,264,39,243,31-01-2022,28
SKU_ENG_001,LOC_002,28-02-2022,122,10,112,39,256,30-01-2022,29
SKU_ENG_001,LOC_003,28-02-2022,81,8,73,39,132,27-02-2022,1
SKU_ENG_001,LOC_004,28-02-2022,120,8,112,39,134,05-02-2022,23
SKU_ENG_001,LOC_005,28-02-2022,179,23,156,39,297,26-02-2022,2
SKU_ENG_002,LOC_001,28-02-2022,81,11,70,26,262,16-02-2022,12
SKU_ENG_002,LOC_002,28-02-2022,140,11,129,26,100,21-02-2022,7
SKU_ENG_002,LOC_003,28-02-2022,136,7,129,26,197,15-02-2022,13
SKU_ENG_002,LOC_004,28-02-2022,155,19,136,26,162,29-01-2022,30
SKU_ENG_002,LOC_005,28-02-2022,166,9,157,26,257,10-02-2022,18
SKU_SUS_001,LOC_001,28-02-2022,141,11,130,5,137,03-02-2022,25
SKU_SUS_001,LOC_002,28-02-2022,158,23,135,5,148,01-02-2022,27
SKU_SUS_001,LOC_003,28-02-2022,132,17,115,5,65,10-02-2022,18
SKU_SUS_001,LOC_004,28-02-2022,98,6,92,5,80,19-02-2022,9
SKU_SUS_001,LOC_005,28-02-2022,87,7,80,5,120,04-02-2022,24
SKU_ELC_001,LOC_001,28-02-2022,115,11,104,25,142,30-01-2022,29
SKU_ELC_001,LOC_002,28-02-2022,110,9,101,25,183,21-02-2022,7
SKU_ELC_001,LOC_003,28-02-2022,152,11,141,25,179,18-02-2022,10
SKU_ELC_001,LOC_004,28-02-2022,142,7,135,25,280,11-02-2022,17
SKU_ELC_001,LOC_005,28-02-2022,192,26,166,25,299,02-02-2022,26
SKU_ELC_002,LOC_001,28-02-2022,118,16,102,24,208,12-02-2022,16
SKU_ELC_002,LOC_002,28-02-2022,107,6,101,24,190,16-02-2022,12
SKU_ELC_002,LOC_003,28-02-2022,107,12,95,24,221,01-02-2022,27
SKU_ELC_002,LOC_004,28-02-2022,142,9,133,24,113,04-02-2022,24
SKU_ELC_002,LOC_005,28-02-2022,158,23,135,24,236,30-01-2022,29
SKU_CLG_001,LOC_001,28-02-2022,113,11,102,20,264,20-02-2022,8
SKU_CLG_001,LOC_002,28-02-2022,131,6,125,20,152,02-02-2022,26
SKU_CLG_001,LOC_003,28-02-2022,122,15,107,20,143,19-02-2022,9
SKU_CLG_001,LOC_004,28-02-2022,190,27,163,20,284,14-02-2022,14
SKU_CLG_001,LOC_005,28-02-2022,158,20,138,20,224,30-01-2022,29
SKU_WPR_001,LOC_001,28-02-2022,130,8,122,16,244,13-02-2022,15
SKU_WPR_001,LOC_002,28-02-2022,106,14,92,16,208,30-01-2022,29
SKU_WPR_001,LOC_003,28-02-2022,124,17,107,16,180,25-02-2022,3
SKU_WPR_001,LOC_004,28-02-2022,181,23,158,16,282,05-02-2022,23
SKU_WPR_001,LOC_005,28-02-2022,178,20,158,16,251,22-02-2022,6
SKU_CLT_001,LOC_001,28-02-2022,153,12,141,3,125,19-02-2022,9
SKU_CLT_001,LOC_002,28-02-2022,122,14,108,3,92,09-02-2022,19
SKU_CLT_001,LOC_003,28-02-2022,148,11,137,3,71,10-02-2022,18
SKU_CLT_001,LOC_004,28-02-2022,145,12,133,3,135,06-02-2022,22
SKU_CLT_001,LOC_005,28-02-2022,87,7,80,3,82,22-02-2022,6
SKU_BRK_001,LOC_001,07-03-2022,127,15,112,26,275,28-02-2022,7
SKU_BRK_001,LOC_002,07-03-2022,96,11,85,26,259,19-02-2022,16
SKU_BRK_001,LOC_003,07-03-2022,172,14,158,26,104,06-02-2022,29
SKU_BRK_001,LOC_004,07-03-2022,130,7,123,26,188,17-02-2022,18
SKU_BRK_001,LOC_005,07-03-2022,174,10,164,26,172,04-03-2022,3
SKU_BRK_002,LOC_001,07-03-2022,109,15,94,7,143,12-02-2022,23
SKU_BRK_002,LOC_002,07-03-2022,121,7,114,7,66,21-02-2022,14
SKU_BRK_002,LOC_003,07-03-2022,98,7,91,7,95,23-02-2022,12
SKU_BRK_002,LOC_004,07-03-2022,101,9,92,7,105,21-02-2022,14
SKU_BRK_002,LOC_005,07-03-2022,80,5,75,7,148,09-02-2022,26
SKU_ENG_001,LOC_001,07-03-2022,267,24,243,39,196,22-02-2022,13
SKU_ENG_001,LOC_002,07-03-2022,114,15,99,39,242,07-02-2022,28
SKU_ENG_001,LOC_003,07-03-2022,88,11,77,39,295,06-02-2022,29
SKU_ENG_001,LOC_004,07-03-2022,127,14,113,39,126,11-02-2022,24
SKU_ENG_001,LOC_005,07-03-2022,169,10,159,39,101,02-03-2022,5
SKU_ENG_002,LOC_001,07-03-2022,102,10,92,26,109,03-03-2022,4
SKU_ENG_002,LOC_002,07-03-2022,148,14,134,26,264,25-02-2022,10
SKU_ENG_002,LOC_003,07-03-2022,152,20,132,26,264,28-02-2022,7
SKU_ENG_002,LOC_004,07-03-2022,150,19,131,26,278,23-02-2022,12
SKU_ENG_002,LOC_005,07-03-2022,157,9,148,26,172,25-02-2022,10
SKU_SUS_001,LOC_001,07-03-2022,127,7,120,5,91,06-03-2022,1
SKU_SUS_001,LOC_002,07-03-2022,137,19,118,5,90,18-02-2022,17
SKU_SUS_001,LOC_003,07-03-2022,88,12,76,5,137,26-02-2022,9
SKU_SUS_001,LOC_004,07-03-2022,132,17,115,5,74,26-02-2022,9
SKU_SUS_001,LOC_005,07-03-2022,95,12,83,5,112,12-02-2022,23
SKU_ELC_001,LOC_001,07-03-2022,113,13,100,25,140,06-02-2022,29
SKU_ELC_001,LOC_002,07-03-2022,103,8,95,25,100,06-02-2022,29
SKU_ELC_001,LOC_003,07-03-2022,184,27,157,25,242,01-03-2022,6
SKU_ELC_001,LOC_004,07-03-2022,110,10,100,25,143,10-02-2022,25
SKU_ELC_001,LOC_005,07-03-2022,191,16,175,25,169,20-02-2022,15
SKU_ELC_002,LOC_001,07-03-2022,111,6,105,24,280,17-02-2022,18
SKU_ELC_002,LOC_002,07-03-2022,126,18,108,24,100,25-02-2022,10
SKU_ELC_002,LOC_003,07-03-2022,78,11,67,24,224,02-03-2022,5
SKU_ELC_002,LOC_004,07-03-2022,154,10,144,24,256,25-02-2022,10
SKU_ELC_002,LOC_005,07-03-2022,142,13,129,24,176,25-02-2022,10
SKU_CLG_001,LOC_001,07-03-2022,77,4,73,20,276,28-02-2022,7
SKU_CLG_001,LOC_002,07-03-2022,102,12,90,20,129,15-02-2022,20
SKU_CLG_001,LOC_003,07-03-2022,113,10,103,20,101,07-02-2022,28
SKU_CLG_001,LOC_004,07-03-2022,171,17,154,20,165,09-02-2022,26
SKU_CLG_001,LOC_005,07-03-2022,151,8,143,20,275,05-02-2022,30
SKU_WPR_001,LOC_001,07-03-2022,124,15,109,16,179,11-02-2022,24
SKU_WPR_001,LOC_002,07-03-2022,103,9,94,16,149,20-02-2022,15
SKU_WPR_001,LOC_003,07-03-2022,151,21,130,16,265,18-02-2022,17
SKU_WPR_001,LOC_004,07-03-2022,185,13,172,16,110,11-02-2022,24
SKU_WPR_001,LOC_005,07-03-2022,189,25,164,16,162,11-02-2022,24
SKU_CLT_001,LOC_001,07-03-2022,134,17,117,3,97,03-03-2022,4
SKU_CLT_001,LOC_002,07-03-2022,93,5,88,3,61,02-03-2022,5
SKU_CLT_001,LOC_003,07-03-2022,155,22,133,3,73,24-02-2022,11
SKU_CLT_001,LOC_004,07-03-2022,116,7,109,3,111,14-02-2022,21
SKU_CLT_001,LOC_005,07-03-2022,107,8,99,3,129,12-02-2022,23
SKU_BRK_001,LOC_001,14-03-2022,98,11,87,26,291,12-02-2022,30
SKU_BRK_001,LOC_002,14-03-2022,87,5,82,26,206,08-03-2022,6
SKU_BRK_001,LOC_003,14-03-2022,138,18,120,26,281,27-02-2022,15
SKU_BRK_001,LOC_004,14-03-2022,123,9,114,26,260,01-03-2022,13
SKU_BRK_001,LOC_005,14-03-2022,210,14,196,26,174,12-03-2022,2
SKU_BRK_002,LOC_001,14-03-2022,92,10,82,7,73,22-02-2022,20
SKU_BRK_002,LOC_002,14-03-2022,107,11,96,7,103,18-02-2022,24
SKU_BRK_002,LOC_003,14-03-2022,71,6,65,7,90,06-03-2022,8
SKU_BRK_002,LOC_004,14-03-2022,92,4,88,7,86,19-02-2022,23
SKU_BRK_002,LOC_005,14-03-2022,149,16,133,7,76,24-02-2022,18
SKU_ENG_001,LOC_001,14-03-2022,253,34,219,39,145,26-02-2022,16
SKU_ENG_001,LOC_002,14-03-2022,109,9,100,39,278,28-02-2022,14
SKU_ENG_001,LOC_003,14-03-2022,77,7,70,39,110,01-03-2022,13
SKU_ENG_001,LOC_004,14-03-2022,107,12,95,39,146,12-03-2022,2
SKU_ENG_001,LOC_005,14-03-2022,162,13,149,39,262,03-03-2022,11
SKU_ENG_002,LOC_001,14-03-2022,72,5,67,26,248,19-02-2022,23
SKU_ENG_002,LOC_002,14-03-2022,152,8,144,26,107,17-02-2022,25
SKU_ENG_002,LOC_003,14-03-2022,155,8,147,26,214,27-02-2022,15
SKU_ENG_002,LOC_004,14-03-2022,143,13,130,26,119,13-03-2022,1
SKU_ENG_002,LOC_005,14-03-2022,176,25,151,26,112,22-02-2022,20
SKU_SUS_001,LOC_001,14-03-2022,122,15,107,5,74,18-02-2022,24
SKU_SUS_001,LOC_002,14-03-2022,159,19,140,5,132,25-02-2022,17
SKU_SUS_001,LOC_003,14-03-2022,108,9,99,5,85,10-03-2022,4
SKU_SUS_001,LOC_004,14-03-2022,102,11,91,5,111,24-02-2022,18
SKU_SUS_001,LOC_005,14-03-2022,96,13,83,5,51,15-02-2022,27
SKU_ELC_001,LOC_001,14-03-2022,83,6,77,25,149,28-02-2022,14
SKU_ELC_001,LOC_002,14-03-2022,88,9,79,25,252,02-03-2022,12
SKU_ELC_001,LOC_003,14-03-2022,149,8,141,25,254,21-02-2022,21
SKU_ELC_001,LOC_004,14-03-2022,102,5,97,25,175,15-02-2022,27
SKU_ELC_001,LOC_005,14-03-2022,168,13,155,25,189,26-02-2022,16
SKU_ELC_002,LOC_001,14-03-2022,115,6,109,24,246,26-02-2022,16
SKU_ELC_002,LOC_002,14-03-2022,107,7,100,24,277,01-03-2022,13
SKU_ELC_002,LOC_003,14-03-2022,96,12,84,24,217,07-03-2022,7
SKU_ELC_002,LOC_004,14-03-2022,132,14,118,24,299,19-02-2022,23
SKU_ELC_002,LOC_005,14-03-2022,171,22,149,24,196,04-03-2022,10
SKU_CLG_001,LOC_001,14-03-2022,89,6,83,20,234,19-02-2022,23
SKU_CLG_001,LOC_002,14-03-2022,111,16,95,20,231,13-02-2022,29
SKU_CLG_001,LOC_003,14-03-2022,110,6,104,20,266,26-02-2022,16
SKU_CLG_001,LOC_004,14-03-2022,160,23,137,20,119,18-02-2022,24
SKU_CLG_001,LOC_005,14-03-2022,168,13,155,20,279,17-02-2022,25
SKU_WPR_001,LOC_001,14-03-2022,126,14,112,16,212,07-03-2022,7
SKU_WPR_001,LOC_002,14-03-2022,78,6,72,16,185,22-02-2022,20
SKU_WPR_001,LOC_003,14-03-2022,121,6,115,16,265,19-02-2022,23
SKU_WPR_001,LOC_004,14-03-2022,168,22,146,16,249,05-03-2022,9
SKU_WPR_001,LOC_005,14-03-2022,197,23,174,16,228,20-02-2022,22
SKU_CLT_001,LOC_001,14-03-2022,140,13,127,3,149,28-02-2022,14
SKU_CLT_001,LOC_002,14-03-2022,100,12,88,3,114,25-02-2022,17
SKU_CLT_001,LOC_003,14-03-2022,162,21,141,3,53,12-03-2022,2
SKU_CLT_001,LOC_004,14-03-2022,133,16,117,3,75,03-03-2022,11
SKU_CLT_001,LOC_005,14-03-2022,94,9,85,3,127,13-03-2022,1
SKU_BRK_001,LOC_001,21-03-2022,115,8,107,26,161,21-02-2022,28
SKU_BRK_001,LOC_002,21-03-2022,49,6,43,26,201,20-02-2022,29
SKU_BRK_001,LOC_003,21-03-2022,134,7,127,26,193,12-03-2022,9
SKU_BRK_001,LOC_004,21-03-2022,105,7,98,26,121,12-03-2022,9
SKU_BRK_001,LOC_005,21-03-2022,184,22,162,26,125,23-02-2022,26
SKU_BRK_002,LOC_001,21-03-2022,100,10,90,7,70,18-03-2022,3
SKU_BRK_002,LOC_002,21-03-2022,109,12,97,7,72,20-02-2022,29
SKU_BRK_002,LOC_003,21-03-2022,79,9,70,7,124,13-03-2022,8
SKU_BRK_002,LOC_004,21-03-2022,87,7,80,7,109,26-02-2022,23
SKU_BRK_002,LOC_005,21-03-2022,111,6,105,7,52,02-03-2022,19
SKU_ENG_001,LOC_001,21-03-2022,237,14,223,39,116,17-03-2022,4
SKU_ENG_001,LOC_002,21-03-2022,93,10,83,39,239,23-02-2022,26
SKU_ENG_001,LOC_003,21-03-2022,62,7,55,39,256,01-03-2022,20
SKU_ENG_001,LOC_004,21-03-2022,90,11,79,39,229,07-03-2022,14
SKU_ENG_001,LOC_005,21-03-2022,171,19,152,39,172,02-03-2022,19
SKU_ENG_002,LOC_001,21-03-2022,45,6,39,26,184,23-02-2022,26
SKU_ENG_002,LOC_002,21-03-2022,136,15,121,26,113,15-03-2022,6
SKU_ENG_002,LOC_003,21-03-2022,137,19,118,26,214,20-03-2022,1
SKU_ENG_002,LOC_004,21-03-2022,118,16,102,26,205,09-03-2022,12
SKU_ENG_002,LOC_005,21-03-2022,152,18,134,26,242,17-03-2022,4
SKU_SUS_001,LOC_001,21-03-2022,121,7,114,5,54,11-03-2022,10
SKU_SUS_001,LOC_002,21-03-2022,159,14,145,5,65,13-03-2022,8
SKU_SUS_001,LOC_003,21-03-2022,83,7,76,5,146,09-03-2022,12
SKU_SUS_001,LOC_004,21-03-2022,126,13,113,5,58,02-03-2022,19
SKU_SUS_001,LOC_005,21-03-2022,83,5,78,5,88,24-02-2022,25
SKU_ELC_001,LOC_001,21-03-2022,88,10,78,25,287,08-03-2022,13
SKU_ELC_001,LOC_002,21-03-2022,76,7,69,25,179,08-03-2022,13
SKU_ELC_001,LOC_003,21-03-2022,162,17,145,25,259,04-03-2022,17
SKU_ELC_001,LOC_004,21-03-2022,85,5,80,25,264,25-02-2022,24
SKU_ELC_001,LOC_005,21-03-2022,180,13,167,25,203,09-03-2022,12
SKU_ELC_002,LOC_001,21-03-2022,109,14,95,24,277,22-02-2022,27
SKU_ELC_002,LOC_002,21-03-2022,88,4,84,24,227,02-03-2022,19
SKU_ELC_002,LOC_003,21-03-2022,88,6,82,24,209,15-03-2022,6
SKU_ELC_002,LOC_004,21-03-2022,128,14,114,24,277,01-03-2022,20
SKU_ELC_002,LOC_005,21-03-2022,149,11,138,24,299,05-03-2022,16
SKU_CLG_001,LOC_001,21-03-2022,71,6,65,20,205,01-03-2022,20
SKU_CLG_001,LOC_002,21-03-2022,88,7,81,20,282,16-03-2022,5
SKU_CLG_001,LOC_003,21-03-2022,78,6,72,20,279,11-03-2022,10
SKU_CLG_001,LOC_004,21-03-2022,154,9,145,20,170,08-03-2022,13
SKU_CLG_001,LOC_005,21-03-2022,165,20,145,20,145,26-02-2022,23
SKU_WPR_001,LOC_001,21-03-2022,135,11,124,16,243,05-03-2022,16
SKU_WPR_001,LOC_002,21-03-2022,69,10,59,16,179,21-02-2022,28
SKU_WPR_001,LOC_003,21-03-2022,129,18,111,16,107,02-03-2022,19
SKU_WPR_001,LOC_004,21-03-2022,147,21,126,16,255,21-02-2022,28
SKU_WPR_001,LOC_005,21-03-2022,169,18,151,16,157,19-03-2022,2
SKU_CLT_001,LOC_001,21-03-2022,129,15,114,3,80,15-03-2022,6
SKU_CLT_001,LOC_002,21-03-2022,90,13,77,3,115,22-02-2022,27
SKU_CLT_001,LOC_003,21-03-2022,147,8,139,3,105,15-03-2022,6
SKU_CLT_001,LOC_004,21-03-2022,133,17,116,3,128,28-02-2022,21
SKU_CLT_001,LOC_005,21-03-2022,108,8,100,3,139,02-03-2022,19
SKU_BRK_001,LOC_001,28-03-2022,94,7,87,26,224,01-03-2022,27
SKU_BRK_001,LOC_002,28-03-2022,62,4,58,26,100,20-03-2022,8
SKU_BRK_001,LOC_003,28-03-2022,129,16,113,26,192,21-03-2022,7
SKU_BRK_001,LOC_004,28-03-2022,93,7,86,26,178,08-03-2022,20
SKU_BRK_001,LOC_005,28-03-2022,195,27,168,26,296,05-03-2022,23
SKU_BRK_002,LOC_001,28-03-2022,98,11,87,7,92,01-03-2022,27
SKU_BRK_002,LOC_002,28-03-2022,114,16,98,7,55,16-03-2022,12
SKU_BRK_002,LOC_003,28-03-2022,100,8,92,7,101,20-03-2022,8
SKU_BRK_002,LOC_004,28-03-2022,98,6,92,7,146,05-03-2022,23
SKU_BRK_002,LOC_005,28-03-2022,88,10,78,7,74,25-03-2022,3
SKU_ENG_001,LOC_001,28-03-2022,213,18,195,39,104,22-03-2022,6
SKU_ENG_001,LOC_002,28-03-2022,78,10,68,39,181,14-03-2022,14
SKU_ENG_001,LOC_003,28-03-2022,76,7,69,39,157,23-03-2022,5
SKU_ENG_001,LOC_004,28-03-2022,100,5,95,39,273,11-03-2022,17
SKU_ENG_001,LOC_005,28-03-2022,164,13,151,39,179,27-02-2022,29
SKU_ENG_002,LOC_001,28-03-2022,43,4,39,26,271,11-03-2022,17
SKU_ENG_002,LOC_002,28-03-2022,117,17,100,26,147,09-03-2022,19
SKU_ENG_002,LOC_003,28-03-2022,131,12,119,26,278,02-03-2022,26
SKU_ENG_002,LOC_004,28-03-2022,141,16,125,26,242,27-03-2022,1
SKU_ENG_002,LOC_005,28-03-2022,170,23,147,26,280,22-03-2022,6
SKU_SUS_001,LOC_001,28-03-2022,148,13,135,5,109,18-03-2022,10
SKU_SUS_001,LOC_002,28-03-2022,158,9,149,5,139,26-02-2022,30
SKU_SUS_001,LOC_003,28-03-2022,107,12,95,5,145,22-03-2022,6
SKU_SUS_001,LOC_004,28-03-2022,123,9,114,5,87,10-03-2022,18
SKU_SUS_001,LOC_005,28-03-2022,102,6,96,5,95,07-03-2022,21
SKU_ELC_001,LOC_001,28-03-2022,80,11,69,25,103,01-03-2022,27
SKU_ELC_001,LOC_002,28-03-2022,53,4,49,25,145,11-03-2022,17
SKU_ELC_001,LOC_003,28-03-2022,175,10,165,25,247,09-03-2022,19
SKU_ELC_001,LOC_004,28-03-2022,94,4,90,25,143,14-03-2022,14
SKU_ELC_001,LOC_005,28-03-2022,164,16,148,25,103,22-03-2022,6
SKU_ELC_002,LOC_001,28-03-2022,85,6,79,24,282,17-03-2022,11
SKU_ELC_002,LOC_002,28-03-2022,78,8,70,24,171,10-03-2022,18
SKU_ELC_002,LOC_003,28-03-2022,74,7,67,24,156,22-03-2022,6
SKU_ELC_002,LOC_004,28-03-2022,102,8,94,24,221,09-03-2022,19
SKU_ELC_002,LOC_005,28-03-2022,166,13,153,24,240,07-03-2022,21
SKU_CLG_001,LOC_001,28-03-2022,51,4,47,20,142,28-02-2022,28
SKU_CLG_001,LOC_002,28-03-2022,96,11,85,20,174,28-02-2022,28
SKU_CLG_001,LOC_003,28-03-2022,83,10,73,20,137,23-03-2022,5
SKU_CLG_001,LOC_004,28-03-2022,156,12,144,20,101,26-02-2022,30
SKU_CLG_001,LOC_005,28-03-2022,163,21,142,20,258,07-03-2022,21
SKU_WPR_001,LOC_001,28-03-2022,113,12,101,16,110,19-03-2022,9
SKU_WPR_001,LOC_002,28-03-2022,61,8,53,16,286,28-02-2022,28
SKU_WPR_001,LOC_003,28-03-2022,136,12,124,16,280,14-03-2022,14
SKU_WPR_001,LOC_004,28-03-2022,145,19,126,16,171,23-03-2022,5
SKU_WPR_001,LOC_005,28-03-2022,183,13,170,16,260,10-03-2022,18
SKU_CLT_001,LOC_001,28-03-2022,127,16,111,3,64,26-03-2022,2
SKU_CLT_001,LOC_002,28-03-2022,124,10,114,3,100,13-03-2022,15
SKU_CLT_001,LOC_003,28-03-2022,140,20,120,3,144,23-03-2022,5
SKU_CLT_001,LOC_004,28-03-2022,144,15,129,3,64,05-03-2022,23
SKU_CLT_001,LOC_005,28-03-2022,103,10,93,3,125,23-03-2022,5
SKU_BRK_001,LOC_001,04-04-2022,81,7,74,26,142,18-03-2022,17
SKU_BRK_001,LOC_002,04-04-2022,68,7,61,26,122,03-04-2022,1
SKU_BRK_001,LOC_003,04-04-2022,109,12,97,26,230,28-03-2022,7
SKU_BRK_001,LOC_004,04-04-2022,98,10,88,26,257,24-03-2022,11
SKU_BRK_001,LOC_005,04-04-2022,199,10,189,26,226,05-03-2022,30
SKU_BRK_002,LOC_001,04-04-2022,101,11,90,7,148,23-03-2022,12
SKU_BRK_002,LOC_002,04-04-2022,125,9,116,7,111,02-04-2022,2
SKU_BRK_002,LOC_003,04-04-2022,75,4,71,7,97,10-03-2022,25
SKU_BRK_002,LOC_004,04-04-2022,98,11,87,7,70,03-04-2022,1
SKU_BRK_002,LOC_005,04-04-2022,85,11,74,7,111,28-03-2022,7
SKU_ENG_001,LOC_001,04-04-2022,223,23,200,39,288,09-03-2022,26
